Attachments,Link Count,Word Count,Uppercase Count,Exclamation Count,Question Count,Dollar Count,Punctuation Count,HTML Tags Count,Spam Indicator
2,0,184,41,3,2,0,8,0,0
3,4,63,24,1,1,2,3,2,1
3,5,42,30,4,0,2,3,0,1
2,8,34,9,5,3,0,0,0,0
3,5,69,11,3,2,2,7,3,1
1,4,255,23,0,1,2,9,3,0
3,2,285,183,1,3,0,8,5,0
1,3,216,92,5,3,2,11,3,0
1,2,217,48,3,0,2,13,0,1
2,2,201,2,1,0,0,3,1,0
0,0,211,23,5,3,1,5,3,0
1,6,105,80,5,2,1,4,2,1
3,7,149,112,1,1,0,10,4,0
0,5,206,18,3,2,0,4,4,1
1,1,23,23,2,3,0,1,1,0
3,2,92,24,4,1,0,12,3,1
2,9,251,224,0,2,1,14,4,1
2,3,92,56,1,1,0,2,3,0
3,9,281,205,0,0,2,13,0,1
2,9,151,57,2,3,1,15,3,1
1,5,205,28,4,3,1,1,1,1
3,6,87,64,4,2,1,3,2,1
0,3,76,6,0,0,1,2,4,1
1,2,233,89,2,0,2,3,4,0
2,10,224,133,3,3,0,13,2,0
3,4,143,48,4,1,1,4,4,0
1,5,79,47,2,2,2,6,0,0
3,3,206,177,4,0,2,8,2,0
2,1,25,7,1,0,2,13,1,0
3,6,235,142,3,0,2,11,3,0
2,2,115,21,4,0,2,6,0,1
2,0,190,65,0,0,2,13,4,0
1,3,101,98,5,3,0,15,4,0
0,8,176,32,4,0,0,13,3,1
1,0,211,186,3,3,0,12,3,0
2,1,59,51,1,1,2,13,4,0
1,6,246,193,4,0,1,0,4,0
3,7,49,17,2,3,1,9,4,0
0,4,278,4,1,2,2,13,5,0
2,2,173,141,3,2,0,6,0,1
1,4,241,92,5,3,2,4,3,0
3,3,28,24,5,2,1,15,0,0
3,1,202,158,4,2,1,10,3,1
1,1,240,170,5,1,0,5,0,1
2,7,240,149,1,3,0,8,1,1
0,7,167,1,5,0,2,14,4,0
2,2,144,93,0,1,0,1,4,1
2,0,161,159,1,2,0,1,5,0
2,6,225,99,4,2,2,3,2,0
1,1,182,46,0,2,1,4,4,1
3,9,226,221,1,0,2,8,4,0
1,3,208,93,5,2,1,5,1,0
3,2,81,27,4,2,2,0,1,1
3,4,60,56,1,1,1,7,4,1
2,0,231,44,4,0,1,6,0,1
3,3,16,4,2,3,2,12,0,0
3,7,197,195,5,1,0,10,0,1
2,4,246,105,1,0,0,13,1,1
2,3,289,47,5,2,2,1,1,1
1,1,219,62,5,0,1,5,4,0
2,3,293,98,2,3,1,13,4,1
3,9,148,110,1,2,1,2,5,1
1,4,193,122,4,0,0,14,4,0
3,6,182,115,5,0,2,10,2,1
3,5,203,48,1,0,0,1,1,0
2,10,50,40,3,0,0,13,3,1
0,7,280,113,1,0,1,5,5,1
3,4,105,86,1,3,2,4,4,0
0,4,288,160,2,2,2,6,2,0
1,9,99,67,5,1,0,2,1,1
0,6,157,62,2,2,0,14,2,0
3,9,98,82,0,0,1,2,2,1
3,7,108,81,2,3,2,3,4,0
3,1,201,114,2,0,1,5,2,1
1,6,283,173,2,2,2,14,0,1
2,7,204,125,4,2,2,4,2,0
1,0,250,31,2,3,1,3,1,0
3,4,193,55,5,2,0,0,3,1
1,9,67,44,3,2,2,2,1,0
0,9,291,265,3,0,1,9,4,1
2,10,33,0,1,3,0,5,0,1
2,1,103,22,4,2,1,1,2,0
2,5,41,35,2,0,0,7,4,0
3,2,69,42,4,1,0,6,3,0
3,0,226,142,1,1,2,11,1,0
2,3,73,15,5,0,2,2,3,0
3,2,259,47,3,0,0,1,3,1
1,5,145,86,4,0,0,5,3,1
3,9,59,17,0,0,2,8,1,1
0,10,67,13,0,2,2,1,2,1
0,5,256,44,3,1,2,9,1,0
1,10,290,12,2,1,0,4,5,0
1,5,128,98,5,3,2,13,0,0
3,8,111,49,5,2,0,3,3,1
2,8,49,49,5,2,0,9,0,0
0,3,232,103,5,2,0,6,5,0
2,9,119,72,2,2,0,1,2,0
2,3,23,23,5,0,2,3,4,0
2,7,274,54,4,0,2,15,0,1
1,8,240,154,1,2,2,11,4,0
1,6,119,88,4,3,0,15,1,0
3,8,258,146,2,3,1,5,5,1
0,2,233,113,3,1,0,8,5,1
1,10,215,117,5,0,2,9,2,0
0,0,150,91,0,0,2,4,1,0
0,9,44,44,4,2,2,6,0,0
3,5,204,192,0,2,2,5,0,1
0,8,162,23,4,0,0,13,5,0
2,10,260,18,1,0,2,13,3,1
0,0,181,53,0,3,2,2,0,1
1,3,269,177,3,3,2,12,2,0
2,7,194,174,5,0,2,5,2,0
1,9,58,8,4,1,1,12,3,0
0,8,248,1,5,1,2,1,4,0
0,5,133,31,4,3,2,9,3,0
2,9,206,201,3,0,2,6,5,0
1,8,269,191,1,3,0,7,0,1
1,1,38,23,3,0,0,12,1,1
2,0,257,12,1,0,1,15,3,0
3,0,26,11,4,3,1,12,2,0
2,7,119,66,0,1,2,10,1,1
1,4,241,1,3,2,1,6,0,0
1,6,112,0,3,0,2,9,0,1
2,7,51,0,4,3,2,0,5,0
3,4,21,7,5,1,0,1,3,1
2,3,171,3,1,1,1,13,1,1
2,2,36,12,5,2,0,0,5,1
1,8,76,63,3,0,0,0,3,1
2,8,225,154,0,2,2,5,1,1
0,7,289,254,1,1,0,6,2,1
0,8,87,75,5,1,1,6,3,1
0,3,216,190,4,2,2,15,3,1
1,9,282,31,3,3,1,4,3,1
1,5,159,120,1,1,1,5,4,0
1,10,252,191,2,2,2,2,4,1
0,7,168,41,5,3,1,2,1,1
3,10,268,154,3,1,1,4,4,1
3,6,241,83,4,2,1,15,1,1
2,7,276,248,1,1,1,6,4,1
0,10,82,14,5,0,2,8,4,0
3,3,259,220,0,3,2,7,4,1
0,10,283,63,2,3,0,8,1,1
0,8,54,24,0,1,2,1,0,0
2,2,117,95,0,1,2,7,1,0
0,4,191,158,3,1,0,13,1,0
0,0,77,74,5,0,2,10,2,0
2,0,212,159,3,1,2,0,5,1
3,3,73,63,1,1,0,15,1,1
2,3,228,27,1,2,1,10,5,1
1,2,235,95,1,3,1,10,4,1
2,9,240,23,0,3,1,13,4,0
0,0,86,16,4,2,0,4,5,0
1,1,220,163,1,1,1,1,2,1
0,7,196,111,3,0,0,15,1,1
2,5,42,16,5,1,2,10,0,0
2,4,290,65,4,1,1,14,2,0
0,2,210,95,4,3,0,8,4,0
3,0,253,147,5,0,1,2,4,0
0,7,263,155,0,1,0,8,0,0
2,7,227,167,2,1,1,9,4,1
1,2,249,225,3,1,0,5,5,1
1,1,53,46,3,0,0,4,4,1
2,7,89,4,2,1,1,8,0,0
2,3,10,4,3,0,1,13,1,0
3,1,87,72,2,3,2,8,4,1
3,0,179,45,1,1,0,15,5,0
3,6,117,59,2,2,1,0,0,0
0,1,24,19,4,0,2,3,3,1
3,6,211,188,0,1,1,10,0,0
3,9,126,81,2,0,0,3,0,1
3,7,15,3,5,3,2,6,5,0
2,2,150,2,5,2,1,8,4,1
2,3,261,245,3,2,1,10,0,1
2,0,179,78,2,3,1,6,1,0
3,0,271,247,3,1,0,12,0,0
2,7,220,23,2,2,1,4,2,1
0,9,198,55,0,1,2,3,2,0
3,8,248,107,0,1,1,9,2,0
1,2,226,6,0,0,1,10,0,1
3,4,179,170,2,0,2,10,4,0
2,3,223,6,5,1,2,3,0,1
1,6,284,163,4,2,0,13,1,0
0,2,257,141,4,0,2,11,1,1
3,1,66,24,2,3,0,12,5,1
3,3,246,101,3,3,2,9,2,0
0,4,265,197,1,2,1,0,5,1
1,10,76,48,4,3,1,8,0,1
3,4,94,2,0,0,1,11,3,0
0,6,75,25,4,0,2,8,3,0
0,7,92,85,3,3,0,13,5,0
1,8,135,34,4,2,1,3,1,1
0,0,147,16,4,1,2,0,3,0
0,8,83,68,3,2,2,9,5,0
3,1,136,129,4,2,1,4,1,1
2,9,76,19,0,0,0,10,4,0
1,8,70,36,1,0,0,9,4,1
1,6,138,57,3,2,2,14,4,1
3,10,101,36,2,3,0,0,5,0
1,2,233,42,1,3,2,3,2,0
2,9,189,83,3,0,1,12,3,1
2,8,43,22,0,3,0,2,4,1
1,10,63,42,4,3,1,0,0,1
2,4,204,98,4,3,0,10,1,1
1,10,254,227,3,1,1,5,3,1
0,7,184,72,3,1,2,13,2,1
0,9,232,33,2,2,0,2,0,1
2,9,40,7,3,2,2,1,0,1
3,10,48,16,2,3,0,12,2,0
1,0,10,2,4,2,2,6,0,0
1,9,153,33,3,3,2,14,1,1
2,0,88,65,1,1,2,10,0,1
2,2,42,4,5,0,2,4,0,0
3,8,59,24,0,1,0,10,1,1
2,4,91,57,3,1,0,15,4,1
1,4,134,105,4,0,0,8,4,0
1,0,235,91,0,0,2,6,1,0
2,2,236,26,1,0,1,6,4,0
0,3,176,83,3,2,1,3,2,0
2,0,16,15,0,0,1,9,4,0
1,10,258,225,4,0,1,15,2,1
0,0,65,14,5,2,2,3,0,1
2,1,184,33,0,2,1,7,1,1
3,5,190,135,3,2,0,2,4,0
0,9,202,113,0,1,1,6,5,0
3,1,140,50,4,2,1,1,1,1
2,2,25,23,5,1,0,10,0,1
0,1,264,192,1,3,2,13,5,1
1,8,95,92,5,2,2,15,1,1
2,3,83,65,3,0,0,10,2,0
2,7,217,179,5,1,2,6,3,0
0,3,87,50,3,0,0,1,0,1
2,7,70,1,2,3,0,9,3,1
2,6,77,64,0,1,1,4,3,0
2,10,63,38,1,3,2,3,3,0
1,8,183,96,2,1,1,5,1,1
2,6,14,9,2,0,0,6,2,0
1,5,50,32,1,1,1,8,3,1
1,7,36,27,1,0,1,13,0,1
0,1,215,148,2,0,0,8,4,1
2,0,56,26,0,3,1,3,2,0
2,1,70,2,0,3,2,6,0,1
0,0,222,117,0,2,1,5,0,1
3,10,46,34,2,0,0,0,2,1
0,5,157,143,0,1,2,11,2,0
1,3,145,97,3,1,0,2,5,0
3,9,42,11,1,1,0,8,5,0
1,0,91,44,3,3,0,13,5,0
2,8,139,130,1,2,2,15,5,1
1,1,244,47,0,0,1,2,0,1
0,3,288,103,4,0,2,6,3,0
0,4,223,158,3,1,0,3,5,0
2,6,282,71,2,3,0,5,2,0
2,0,222,220,1,1,2,9,1,1
3,10,119,107,2,3,2,1,0,1
0,9,185,74,3,2,0,10,3,1
3,0,11,1,1,0,0,9,0,1
2,0,120,27,5,0,2,10,4,0
1,3,93,91,5,2,2,11,1,1
3,10,140,35,5,3,1,0,1,0
2,0,113,89,1,1,0,2,2,0
2,1,183,26,4,2,0,4,4,1
1,8,139,120,1,0,1,7,1,0
1,4,37,25,0,0,0,14,2,1
1,5,114,49,0,3,2,11,2,1
3,7,251,62,1,3,1,8,5,0
0,10,223,99,3,0,0,4,0,1
3,8,88,49,3,2,2,15,2,1
0,7,255,102,0,2,0,12,3,1
2,0,79,41,1,1,2,2,0,0
3,10,86,56,4,2,1,4,0,1
2,2,244,80,1,3,1,9,3,1
1,4,276,210,1,3,2,1,1,0
3,6,109,96,1,0,2,9,3,1
2,2,110,0,1,3,1,1,2,1
0,0,19,3,1,3,2,5,1,0
2,7,275,13,3,3,2,9,1,0
1,10,252,177,2,3,2,2,3,0
0,3,85,13,4,2,0,12,3,1
0,1,46,25,3,1,0,9,1,0
3,5,50,19,1,2,2,14,0,0
3,1,223,198,3,2,2,12,2,0
1,6,192,95,2,1,2,12,2,0
0,2,78,16,3,3,0,14,1,0
3,9,164,96,3,0,0,3,4,1
0,8,23,12,4,3,0,6,1,0
2,6,96,23,2,2,2,5,1,1
0,2,129,35,4,0,0,0,5,1
1,3,74,61,3,3,0,4,5,0
2,9,159,126,1,1,0,14,4,1
0,8,89,12,5,0,1,5,3,1
0,2,154,25,4,2,1,9,0,0
2,10,46,19,5,0,1,2,0,0
3,2,206,138,3,3,0,0,2,1
1,3,152,11,4,3,0,6,3,1
2,5,263,254,1,3,1,12,1,1
2,1,167,102,4,3,2,1,5,1
0,3,242,145,2,1,1,1,0,1
1,4,251,186,2,2,0,15,0,1
1,4,42,22,2,3,0,4,3,0
2,10,262,100,5,2,0,13,3,1
0,9,95,5,2,2,2,5,5,0
1,7,56,3,5,0,0,6,4,1
0,1,77,49,2,2,1,13,4,0
3,0,74,64,2,1,0,12,1,0
1,3,38,12,1,2,2,10,0,1
1,5,25,20,3,0,1,13,1,1
3,10,146,90,3,1,1,4,4,1
2,1,294,177,3,0,0,14,1,0
3,8,233,99,5,0,1,3,1,0
3,2,270,99,0,0,2,2,4,1
2,4,218,114,2,0,0,6,1,1
0,10,117,8,2,1,0,2,2,1
1,3,159,12,5,2,2,1,0,1
2,0,47,12,1,0,2,11,2,0
3,0,213,208,0,0,2,2,5,1
3,4,166,151,2,2,0,3,0,1
3,1,45,25,0,1,1,6,1,0
0,0,234,54,5,0,0,1,2,0
0,6,120,64,5,1,2,13,0,0
3,10,118,116,2,2,2,14,3,0
0,9,17,6,0,0,2,5,5,0
0,0,90,49,1,1,1,14,2,1
3,5,155,76,0,0,1,3,3,1
0,10,123,81,0,1,2,6,0,0
0,3,73,42,0,1,1,10,3,0
1,10,98,75,0,2,1,6,1,0
1,1,38,1,4,3,0,0,4,1
0,0,78,61,5,2,1,15,3,1
2,10,148,134,1,0,0,3,3,0
2,9,149,35,0,2,1,6,2,1
2,8,203,101,5,2,2,10,2,1
3,8,146,54,5,3,1,14,2,1
2,10,225,38,5,1,2,7,5,1
3,9,173,150,4,2,2,3,5,0
1,9,113,20,3,1,1,0,2,0
0,5,170,41,5,0,2,3,0,0
3,2,12,10,3,3,1,6,5,0
3,8,276,233,3,2,0,13,1,1
0,3,175,71,5,1,2,14,4,1
3,6,151,122,1,3,0,0,5,1
3,4,197,67,5,0,0,5,0,0
1,0,35,33,4,1,1,10,4,1
1,3,22,1,3,2,0,13,5,1
3,5,185,152,3,0,0,3,4,0
1,8,210,92,5,3,1,11,1,1
3,6,72,5,5,0,2,10,5,1
1,9,199,107,3,2,2,5,2,0
3,4,102,32,1,2,2,15,1,0
3,3,150,35,2,3,2,14,4,0
1,7,154,100,4,2,1,11,2,1
1,1,176,30,3,2,0,14,5,1
0,7,163,10,0,3,2,12,0,1
3,8,47,26,3,2,2,0,1,1
3,1,220,134,0,1,0,7,5,0
2,9,300,238,0,3,1,8,3,0
3,2,217,156,5,3,1,8,4,1
1,6,224,87,0,3,2,8,1,0
0,3,30,15,2,3,2,2,5,0
0,1,173,42,5,2,2,5,3,1
2,6,147,115,5,0,0,9,5,1
1,10,244,164,3,2,2,2,0,1
1,8,108,88,0,0,1,13,5,0
2,10,66,8,0,3,2,11,2,1
3,1,68,30,0,1,0,12,5,1
3,9,155,33,2,3,0,1,3,1
3,0,51,44,4,1,2,1,5,0
3,2,190,92,5,1,2,12,0,0
3,8,242,197,3,2,0,7,5,0
2,10,282,281,5,2,0,4,3,1
3,7,291,238,2,1,2,6,1,0
1,7,252,16,4,1,0,8,0,1
0,9,25,13,1,0,0,5,2,0
3,7,191,120,1,2,0,15,5,0
1,9,134,8,3,2,2,7,3,0
1,3,54,4,2,3,0,5,4,0
2,0,28,20,4,3,1,8,0,0
2,8,82,4,5,3,2,7,2,0
0,3,122,24,5,3,2,4,0,0
1,8,98,37,4,2,2,0,1,0
0,7,130,73,0,2,1,1,4,0
3,6,29,6,0,3,0,14,3,0
3,9,95,31,2,2,2,14,0,1
0,5,243,172,1,1,1,8,5,1
0,9,34,0,5,1,0,9,1,0
3,2,72,22,0,2,1,15,3,1
2,6,93,54,1,3,2,2,0,0
2,10,290,205,0,1,2,11,0,1
2,7,170,108,5,2,0,0,5,1
3,5,170,141,2,3,0,3,4,0
3,9,32,20,1,2,0,0,2,0
1,10,174,149,5,3,1,6,5,1
1,10,293,203,5,1,0,1,3,1
3,4,84,84,4,3,1,7,4,1
1,9,215,30,0,2,1,6,1,0
1,7,56,17,0,2,0,13,1,1
2,9,299,47,0,3,2,2,2,0
1,4,241,117,1,2,1,11,3,0
2,2,10,9,4,1,1,5,1,0
2,2,113,100,3,0,2,7,1,1
0,1,175,92,2,2,2,0,0,1
0,6,179,76,2,1,0,13,4,0
2,9,25,14,1,0,1,11,0,1
3,6,291,240,1,0,1,2,0,1
2,10,290,121,2,3,2,0,0,0
1,7,213,127,1,2,0,15,2,0
3,10,228,129,3,3,0,12,4,0
0,7,209,53,2,3,0,1,1,0
2,10,112,43,1,3,0,12,0,1
1,3,136,7,5,1,0,3,1,1
1,9,272,124,2,0,1,4,3,1
1,6,104,53,4,0,0,3,0,0
2,6,16,12,5,3,2,2,2,0
3,4,70,46,5,3,0,4,4,0
3,8,87,28,0,1,0,7,0,1
2,4,218,116,3,3,0,11,0,1
0,8,283,73,5,1,2,1,1,1
1,2,221,40,5,1,2,2,4,1
0,6,122,12,1,2,1,13,5,1
3,0,143,38,2,2,0,2,4,0
3,0,87,70,1,0,2,4,5,0
2,3,161,155,4,2,0,11,1,1
3,10,237,123,1,1,1,4,4,0
2,9,72,50,1,0,2,11,1,1
2,7,248,172,4,2,0,9,3,1
3,5,91,79,5,3,1,3,0,1
3,1,279,264,0,3,1,15,4,0
1,6,192,26,5,2,2,10,0,0
0,0,112,37,5,1,1,13,0,0
3,1,82,74,5,2,2,6,4,1
3,4,156,124,2,2,0,11,4,0
1,1,239,218,5,2,2,8,0,0
2,5,175,108,1,1,0,6,0,1
1,8,14,0,1,1,1,2,0,1
1,2,84,72,2,2,0,6,5,0
0,5,167,1,2,1,2,6,4,0
3,5,105,6,4,0,2,4,3,0
0,3,176,164,0,1,0,15,3,0
1,8,206,18,1,0,2,5,3,1
3,7,29,25,5,3,1,8,2,1
0,4,83,77,3,0,1,7,3,0
3,5,164,88,1,1,0,12,1,1
3,10,41,31,0,3,2,5,4,0
0,10,171,132,4,2,2,11,2,1
3,0,187,172,1,3,2,11,5,0
0,1,264,178,5,1,0,4,2,0
0,8,237,78,4,1,0,2,5,0
1,9,112,54,2,1,0,0,5,0
0,9,66,49,5,3,2,10,3,0
1,0,290,36,0,0,2,5,1,1
0,9,293,120,1,0,2,6,0,1
2,0,127,75,1,0,1,13,3,0
3,4,24,13,2,2,0,9,3,0
2,6,229,59,3,0,1,3,2,1
3,10,283,197,3,3,2,5,5,0
2,4,191,92,2,2,2,8,0,0
0,2,183,161,2,0,2,1,5,1
1,9,177,120,3,3,2,3,0,0
3,2,263,165,1,0,1,0,2,1
0,8,72,48,3,0,0,9,5,1
2,1,140,126,2,1,2,12,3,0
1,10,196,75,0,1,1,7,1,0
3,8,198,55,3,0,2,5,1,0
2,2,182,158,4,3,1,1,0,0
2,9,175,122,4,3,1,11,0,1
0,4,82,13,1,3,2,12,4,0
0,1,128,67,1,2,1,5,1,1
0,6,279,43,4,0,1,1,0,0
0,0,188,153,2,2,2,9,4,1
0,3,60,57,4,1,1,6,1,0
0,7,215,78,3,2,1,3,5,1
0,5,280,74,1,2,0,14,1,0
1,6,104,39,4,1,1,7,1,0
2,10,110,89,1,0,0,15,3,0
3,8,114,110,4,3,1,11,1,1
0,3,25,21,4,1,1,6,5,1
1,3,164,145,1,1,1,14,3,0
1,7,22,6,0,2,1,0,4,0
3,4,52,9,2,3,1,10,3,0
2,6,166,152,3,1,0,11,3,1
0,7,174,101,0,2,2,3,2,1
1,3,263,134,4,2,0,1,4,1
2,8,135,75,4,1,2,3,0,1
1,9,176,60,1,1,1,14,4,0
1,6,211,60,1,1,1,2,5,0
0,3,205,97,3,1,1,10,4,1
1,6,293,274,1,3,1,13,0,1
3,7,122,37,0,3,2,9,3,1
2,10,293,27,4,1,2,11,0,1
1,3,47,18,2,1,1,6,2,1
1,9,127,108,2,2,2,1,5,0
1,5,193,74,3,1,0,11,5,1
0,7,136,111,0,1,2,2,2,0
0,2,198,37,2,2,0,1,3,0
2,9,62,3,5,3,2,2,3,0
2,3,86,21,3,0,1,10,0,1
3,9,263,199,4,1,0,0,4,0
1,10,283,143,4,3,1,14,4,1
3,1,157,105,3,0,0,8,3,0
0,4,48,9,5,1,1,11,0,1
0,10,252,111,5,1,0,7,0,1
2,6,133,105,0,3,1,15,4,0
3,2,78,25,5,0,2,10,2,0
2,6,11,1,3,0,1,14,2,1
3,2,112,101,0,0,1,11,4,1
2,7,23,1,2,0,2,8,0,1
0,1,217,182,1,3,1,14,4,1
0,1,155,121,2,2,1,3,3,0
0,2,43,6,4,0,0,5,4,1
2,9,108,108,1,3,1,9,5,0
2,8,175,139,0,1,2,5,3,1
2,2,62,22,2,0,2,9,1,1
1,10,25,9,5,1,2,10,0,1
2,8,153,51,1,1,0,0,4,0
1,0,59,24,3,1,1,15,3,0
1,7,57,5,5,3,1,1,1,0
0,7,105,71,0,3,0,15,2,0
1,8,66,48,3,3,0,13,3,1
2,9,137,114,4,2,2,1,5,1
3,10,216,117,0,0,0,4,1,0
2,10,78,34,2,2,2,2,3,1
0,9,79,12,4,1,2,11,5,1
1,5,150,66,4,0,1,14,4,1
0,5,227,76,5,0,0,3,0,0
1,4,283,279,4,2,2,3,1,1
3,5,61,9,0,3,0,8,5,1
1,6,25,5,4,1,2,5,1,0
3,5,103,3,2,2,0,12,1,1
2,3,14,13,3,0,0,10,1,0
1,5,64,60,1,2,1,4,5,0
0,0,232,116,3,1,1,1,5,1
3,5,61,44,2,1,2,14,3,0
0,8,284,117,4,3,0,3,5,0
3,6,12,8,3,3,2,14,0,0
3,1,88,73,2,0,1,3,2,1
3,0,286,181,5,1,0,14,0,1
0,2,227,118,5,3,0,2,0,1
1,2,193,120,5,3,2,2,3,1
0,10,202,151,0,1,0,10,5,1
1,7,254,244,5,0,1,13,5,1
2,0,300,37,3,1,2,9,3,1
0,4,291,267,0,0,0,0,0,1
0,10,284,79,4,3,0,14,5,1
2,6,83,65,5,2,2,10,5,1
2,8,191,127,4,3,2,5,5,0
2,0,48,15,3,1,2,5,3,0
3,6,198,179,2,2,1,6,1,1
0,9,225,79,5,3,2,9,2,0
2,1,62,44,5,3,1,1,3,0
1,1,169,25,2,1,1,5,4,0
3,2,108,56,5,2,2,9,3,1
0,6,216,180,4,2,1,9,3,1
2,9,237,156,1,0,0,7,5,0
2,8,94,58,3,3,2,9,3,1
2,10,284,182,1,1,2,9,4,0
3,6,297,68,2,2,1,8,4,0
0,1,190,61,5,2,2,12,5,1
2,5,103,39,1,1,2,3,2,0
0,0,59,43,0,0,1,6,5,0
3,2,259,7,1,0,1,7,3,1
3,10,18,13,5,0,1,7,2,0
1,9,213,29,2,3,0,15,3,0
2,7,20,6,5,2,1,4,5,0
3,6,238,215,3,1,1,12,3,0
0,3,253,7,4,2,2,6,1,0
3,9,125,50,5,2,2,6,1,1
1,9,230,120,0,0,2,4,0,1
0,7,161,69,3,2,0,13,0,0
2,8,210,103,1,1,2,7,3,0
2,6,155,136,5,0,0,12,3,0
1,1,255,82,1,2,0,13,2,1
2,0,19,2,0,1,1,3,1,1
0,3,167,73,5,2,0,6,1,0
3,6,55,27,0,2,1,12,4,1
3,10,299,195,5,2,2,8,2,1
0,5,148,143,2,0,1,9,1,1
3,8,102,101,4,1,1,14,4,1
2,4,165,9,4,0,0,5,0,0
0,4,219,192,0,0,2,3,5,0
3,6,177,131,0,0,1,9,4,1
1,5,127,111,0,3,1,6,5,1
1,2,254,22,4,1,0,10,5,0
1,6,157,136,4,3,2,4,4,0
3,8,267,83,2,3,0,7,4,1
0,2,170,143,5,2,2,11,5,0
1,5,149,6,4,3,2,12,2,1
2,7,37,0,3,2,0,14,3,1
2,6,109,69,5,3,2,9,3,0
1,6,51,25,2,3,1,14,1,0
3,6,93,21,4,2,1,5,4,1
3,6,200,200,0,0,0,10,4,0
2,4,12,2,0,3,0,3,1,1
1,1,95,85,2,2,2,1,1,1
1,1,38,9,5,0,1,7,4,1
3,8,41,17,3,3,1,7,0,0
1,8,264,142,3,3,0,9,1,1
0,2,85,78,1,3,0,11,5,0
0,2,220,47,0,3,2,12,1,0
1,0,284,57,0,3,1,0,1,1
1,2,147,57,5,1,0,2,0,1
1,6,99,19,2,3,2,0,3,1
1,3,14,8,4,1,2,12,5,1
0,6,88,5,5,3,0,9,1,1
0,2,58,39,0,3,2,0,1,0
1,10,222,117,5,0,2,6,3,1
0,3,187,177,0,2,0,0,3,1
1,6,300,154,2,0,0,7,3,1
2,5,25,6,0,0,1,1,5,0
1,2,187,147,0,3,1,3,3,1
1,10,124,84,0,2,1,14,3,0
0,5,207,114,2,2,1,12,5,1
0,5,93,1,5,3,0,3,5,0
0,0,97,66,4,3,0,14,3,0
3,4,54,34,2,2,1,11,4,0
2,8,199,103,5,1,2,15,4,1
2,2,299,209,0,2,2,4,0,1
3,5,176,119,1,1,1,6,4,0
3,5,167,130,0,1,1,14,3,0
0,6,242,190,2,3,0,4,3,0
2,2,265,15,5,3,2,7,2,0
1,2,190,24,0,3,1,8,1,1
0,7,245,133,5,2,1,14,1,0
1,5,295,94,3,2,1,2,5,1
2,4,73,30,5,0,2,4,3,1
1,5,212,124,0,2,1,5,3,1
3,0,90,72,4,1,0,5,5,0
3,9,75,46,2,1,2,13,2,0
0,7,243,109,0,0,1,7,4,0
2,1,133,75,3,3,0,4,5,0
0,0,114,88,4,0,1,2,5,0
0,3,80,46,5,3,2,13,0,1
0,4,181,35,0,1,0,6,2,1
0,3,45,44,2,0,0,15,1,1
1,9,160,157,2,0,0,11,0,0
2,3,125,65,4,0,1,11,1,0
1,0,130,21,3,1,2,12,2,0
3,5,18,16,4,0,2,2,2,1
2,2,34,9,4,0,2,14,1,0
3,4,288,245,0,2,2,12,4,1
3,9,74,39,3,1,2,4,3,0
0,7,219,186,1,2,2,15,0,0
0,0,21,3,2,3,1,10,1,1
3,5,159,14,4,2,1,3,5,1
1,1,144,142,3,2,2,4,4,0
1,2,168,103,0,3,0,10,0,0
1,9,215,126,3,0,0,6,3,0
2,10,110,44,5,1,1,1,4,0
3,3,41,29,1,3,0,0,5,1
0,9,93,1,5,3,2,3,5,0
0,4,157,135,0,0,0,3,2,1
2,4,256,70,1,3,0,1,4,0
3,5,97,88,1,3,1,0,1,1
1,6,185,125,1,0,2,13,5,0
0,8,110,81,3,2,1,15,2,1
0,4,11,5,5,2,2,2,3,0
1,0,237,74,4,2,0,4,1,1
3,9,139,31,3,3,1,4,5,1
1,2,139,60,1,1,0,2,4,1
2,7,27,18,4,1,1,4,3,1
0,6,145,19,1,2,0,8,1,0
3,6,228,78,4,0,1,11,0,1
1,5,230,73,3,1,0,5,4,0
3,4,126,121,4,3,0,14,0,1
1,6,84,51,3,1,1,2,5,1
2,6,90,30,1,0,2,3,2,1
2,10,172,73,3,2,2,0,5,1
1,5,92,29,4,3,1,0,2,0
2,5,211,119,1,0,0,4,2,0
2,1,297,274,2,0,0,15,4,0
3,7,194,135,0,3,1,6,0,1
1,1,261,150,2,2,1,1,5,1
3,0,92,74,0,3,1,8,5,1
2,2,125,57,1,1,1,5,2,0
2,7,198,54,2,1,0,15,4,1
0,8,197,102,0,3,0,3,3,0
0,8,102,99,2,1,0,15,1,1
0,3,178,78,2,2,0,6,3,0
3,10,32,15,1,1,1,12,4,0
2,3,207,193,4,3,2,12,3,0
3,0,19,14,0,0,0,13,4,0
3,3,174,98,5,0,2,6,2,0
3,10,72,62,3,1,2,3,0,1
3,7,288,207,0,1,1,14,0,0
1,4,129,114,4,3,1,15,3,0
0,8,182,130,3,2,0,8,5,0
2,5,167,92,3,2,0,3,1,0
0,0,180,113,5,1,1,10,4,1
0,5,203,120,0,2,2,8,1,1
1,2,37,9,1,0,2,0,0,0
3,5,69,16,4,2,1,8,1,0
3,4,164,33,0,1,2,15,4,1
2,4,58,5,0,3,1,7,4,0
3,1,33,19,4,3,2,5,3,0
0,4,89,23,2,3,1,10,5,1
2,3,130,20,3,2,0,14,1,0
2,1,274,26,0,1,2,9,4,1
0,2,160,112,2,0,0,6,2,0
